"Campus","Year","Faculty",
"5845","2020","1237458.137495",
"5846","2002","0",
"5847","2001","51628.99038",
"5848","2005","215000.8",
"5849","1983","19078721.13",
"5850","1983","0",
"5851","1973","0.554",
"5852","2012","22949.9818",
"5853","2018","12793.6",
"5854","1977","163192.035",
"5855","2021","24151.529735817",
"5856","2024","4887694.78082",
"5857","1997","4816.45",
"5858","2006","65278395.429544",
"5859","1998","0.08",
"5860","2007","143084421",
"5861","2012","0",
"5862","2011","0",
"5863","1971","0",
"5864","2002","526979071.639",
"5865","1970","332634.2671",
"5866","1982","8833666.0109607",
"5867","2019","0",
"5868","1985","65146403.009",
"5869","2016","26.267858",
"5870","1982","59.70602",
"5871","2014","44764.627688",
"5872","1993","2935",
"5873","2012","0",
"5874","2016","264972.13952",
"5875","2016","47545.9336",
"5876","2007","4881.7098",
"5877","2016","88809743",
"5878","2003","0",
"5879","2001","0",
"5880","1973","185011.0079",
"5881","2000","3.33",
"5882","2022","0",
"5883","1996","37.27489",
"5884","2000","163859.2915",
"5885","1979","0",
"5886","2014","52689021.04",
"5887","1989","0",
"5888","1993","91692165.055313",
"5889","1995","3485.0898",
"5890","2017","9.163805757",
"5891","2012","515403.37",
"5892","1999","4583114.645573",
"5893","1984","0",
"5894","2006","328165240.55655",
"5895","2008","76590644.80991",
"5896","1973","308.29223793",
"5897","1983","174620651.955",
"5898","1972","637219125",
"5899","2024","0",
"5900","2019","491286.0931",
"5901","1993","1860547.89",
"5902","2024","0",
"5903","2007","4154295.9473567",
"5904","2011","1.28231226",
"5905","1980","1.28642755",
"5906","1987","18.8",
"5907","1973","85454.756739",
"5908","1981","416.320624",
"5909","1974","61339347.39",
"5910","2008","5936.36408748",
"5911","1981","0.63",
"5912","2009","9.495896545",
"5913","2024","48320.415",
"5914","2001","542.0106098",
"5915","1979","1.4575",
"5916","2019","0",
"5917","1996","0",
"5918","2000","40464530.9756",
"5919","2016","6.4698536",
"5920","1996","4826.44250722",
"5921","1979","52.16",
"5922","2020","297018497.541",
"5923","2016","7",
"5924","1971","1877741",
"5925","1993","51463",
"5926","1985","46523.442595036",
"5927","1972","25343410.274385",
"5928","1970","274416176.5",
"5929","1977","283",
"5930","1990","0",
"5931","1975","44400.4483746",
"5932","2008","5223271",
"5933","1979","631167324.73659",
"5934","1986","2768.11078",
"5935","1980","21064697.40691",
"5936","2003","1112.0518773",
"5937","1990","3.878773807",
"5938","2025","7468",
"5939","1979","49783485.41011",
"5940","1992","33426862.6",
"5941","1990","3648.052121",
"5942","2023","3635.17063425",
"5943","2024","983.00142668",
"5944","2016","4.38",
"5945","1990","18.6738",
"5946","2023","23560",
"5947","1991","25.7790728",
"5948","2002","4053107.8842454",
"5949","1990","25.434724679",
"5950","1996","701593894.13597",
"5951","1971","36.7510394",
"5952","2002","1230.800958",
"5953","2011","0",
"5954","1993","4266651.0980758",
"5955","2000","1897.533782923",
"5956","1990","0",
"5957","2018","265.9",
"5958","1995","164.26277",
"5959","2002","326.308257821",
"5960","2006","0",
"5961","2014","34288.8100312",
"5962","2001","33841.515920669",
"5963","2013","4.22",
"5964","2010","646524280.742",
"5965","2011","0.705971",
"5966","1979","37110496.82425",
"5967","2025","413.93",
"5968","1984","330407157.36801",
"5969","1974","222893.566707",
"5970","1988","0.3059",
"5971","2013","152525506.26553",
"5972","2025","47631347.641",
"5973","1999","434.9649",
"5974","2016","386694.96644066",
"5975","2006","578.45328",
"5976","1984","0",
"5977","1970","6085.0352",
"5978","1998","44237.754552207",
"5979","1982","247648659.63559",
"5980","2002","29402742",
"5981","1985","2.756936",
"5982","1995","26.4",
"5983","1988","12336989.3415",
"5984","2012","311838.17404",
"5985","1980","7245",
"5986","1976","299.904778",
"5987","2012","1793154.3764098",
"5988","2025","86713540.956226",
"5989","1980","5.83",
"5990","2014","725.7065",
"5991","2010","43.9",
"5992","1972","475",
"5993","1975","23332800.464",
"5994","2019","161.51",
"5995","1987","0",
"5996","1976","1347485.1145062",
"5997","2025","0",
"5998","1991","5091.204",
"5999","2006","61930.7985636",
"6000","2011","1349",
"6001","2014","28.42",
"6002","1998","1445.6510315",
"6003","2002","23290112.620933",
"6004","1985","3.574802695",
"6005","2021","34544215.362",
"6006","2003","75837",
"6007","2021","596.90593",
"6008","2010","0.785",
"6009","2008","20.08",
"6010","1973","96.2",
"6011","2000","3346",
"6012","1986","495528",
"6013","1989","12",
"6014","2002","5.50940781",
"6015","1997","6774096.07081",
"6016","2020","886623.94432742",
"6017","1975","0",
"6018","1989","0",
"6019","1978","33616.528",
"6020","1981","5950",
"6021","1976","0",
"6022","2006","64.72",
"6023","2015","5639.09943",
"6024","2002","212388806.68637",
"6025","2016","88.362891004",
"6026","1985","37.681",
"6027","2006","2.51",
"6028","1984","61034533.575807",
"6029","1974","128",
"6030","1970","0",
"6031","2009","0",
"6032","1995","705221597.179",
"6033","2008","0",
"6034","2015","9645.3",
"6035","1995","13555.555499511",
"6036","2022","12788.7787507",
"6037","2001","5.61084",
"6038","1974","76539.25",
"6039","1972","36033876.4373",
"6040","1988","145757",
"6041","2017","144.868",
"6042","2020","2672106.8784",
"6043","2021","944872587.30188",
"6044","2005","9802.22074",
"6045","2010","44.5348",
"6046","1983","5423608.196",
"6047","1976","3034.7953175",
"6048","1992","439510.69",
"6049","1978","14645.935010209",
"6050","2010","181313.29701693",
"6051","2010","775230.79969435",
"6052","1972","448306680.66",
"6053","2002","377945514.333",
"6054","1997","1880.4957629",
"6055","1973","0.88",
"6056","1996","37377.4474698",
"6057","2025","0.90581",
"6058","2002","2825004.075554",
"6059","2022","0",
"6060","2018","513114.97224106",
"6061","1983","34781.1839141",
"6062","2008","248776.933",
"6063","2005","154909546.483",
"6064","2012","19597",
"6065","2001","48840.2360204",
"6066","2017","451799629.56943",
"6067","1974","275.1442",
"6068","1971","338.4",
"6069","1974","57499244.107",
"6070","2006","76931.4845",
"6071","1976","5.916128905",
"6072","2020","0",
"6073","1983","2",
"6074","2000","89167.293",
"6075","2003","444837.32",
"6076","1972","167160354.93",
"6077","1991","115273.431",
"6078","1978","401.797",
"6079","1982","290203439.4",
"6080","1990","11498190.055242",
"6081","1987","2.358",
"6082","1976","121",
"6083","1990","63",
"6084","2021","726886344",
"6085","2007","22714",
"6086","1984","71.11772218",
"6087","1974","497.402183254",
"6088","2007","29639267.62029",
"6089","1974","14.5",
"6090","2007","2825.12329",
"6091","2022","216.199307248",
"6092","2005","0",
"6093","1976","69492.8296",
"6094","1981","6.178",
"6095","2017","1999476.70886",
"6096","1979","296738",
"6097","1976","352776.91495927",
"6098","2007","0.710419518",
"6099","2021","0",
"6100","1990","324.953",
"6101","2022","9",
"6102","1982","59559042.193",
"6103","2013","40026153.741015",
"6104","1974","0",
"6105","2014","267559.335924",
"6106","1977","0",
"6107","2001","19221.7368",
"6108","1974","86425",
"6109","2005","1.38682",
"6110","1997","2.0796701",
"6111","2022","277819643.7",
"6112","2010","1136.969521",
"6113","1997","50.8",
"6114","1978","0",
"6115","1994","37482.37",
"6116","2017","3634879.4985",
"6117","1979","10284.60875765",
"6118","1971","88718.1241",
"6119","2008","528379.1276907",
"6120","1987","1.45172902",
"6121","2019","0",
"6122","2018","0.7454",
"6123","2011","3032.8850739",
"6124","1970","12.2610671",
"6125","2011","192.0165",
"6126","2002","19331264.11",
"6127","2007","23",
"6128","1991","6551990.71",
"6129","1995","378216.05617",
"6130","1995","16179924.033",
"6131","1988","4361955.7881164",
"6132","1986","495393.89",
"6133","1976","3.2013802",
"6134","1990","4031.432580963",
"6135","1991","37111.443807",
"6136","2000","67034.877372",
"6137","2015","8.83774",
"6138","2008","0",
"6139","1988","7981451.9933081",
"6140","1995","23.1042",
"6141","1988","216071.21158021",
"6142","2011","655.352209",
"6143","1990","0.60858863",
"6144","1979","147.287144022",
"6145","2001","0",
"6146","2023","243.47869071",
"6147","1970","557367.872044",
"6148","2013","17361500.315",
"6149","2020","3160531.55643",
"6150","2010","32202.379201866",
"6151","2012","661777.531",
"6152","2011","345264.958741",
"6153","2016","0",
"6154","2011","10692190.778027",
"6155","1971","5481.18",
"6156","1983","70.250096",
"6157","1997","3027663.295",
"6158","1994","1513066.535285",
"6159","1992","137003337.19579",
"6160","1994","22.14048",
"6161","1986","260.886703121",
"6162","2015","28226359.3706",
"6163","1997","15196136.509273",
"6164","1982","0",
"6165","1991","18608.48033207",
"6166","2015","186.067196",
"6167","2012","47180840",
"6168","2011","190.67",
"6169","2005","213517.2480387",
"6170","1980","36.661",
"6171","2001","209448.5072254",
"6172","1999","393104201.32388",
"6173","1970","0",
"6174","1978","285111.07",
"6175","1978","34.807874791",
"6176","2005","6.223",
"6177","2011","24038.16913",
"6178","1994","0.4",
"6179","1986","3622672.7509439",
"6180","1981","5305260.3339143",
"6181","2020","96355654.995851",
"6182","2012","430836.41819",
"6183","1976","1024875.3394",
"6184","1984","8096760.1908398",
"6185","2012","596743.7168485",
"6186","1971","204387.7",
"6187","2013","416392.031009",
"6188","1980","1708553.7378905",
"6189","2009","77.924208",
"6190","1976","6225280.56",
"6191","2020","269552.98090013",
"6192","2022","393049.59322288",
"6193","2007","6872703.7185491",
"6194","1974","4373494.0674768",
"6195","1993","312650.62975323",
"6196","2009","0",
"6197","1976","8583.2867",
"6198","1991","0",
"6199","1997","470295.51",
"6200","1988","5.76",
"6201","1976","119.00793776",
"6202","2017","58755.3592735",
"6203","2002","257.805699379",
"6204","1982","4.6261",
"6205","1989","0.617",
"6206","1978","1360.0996",
"6207","1983","10.138",
"6208","1975","22673974.214",
"6209","2002","294986.121726",
"6210","2006","298.5897582",
"6211","1996","121062657.6",
"6212","1983","80.629482586",
"6213","1974","281006376.90496",
"6214","1971","298789980.07704",
"6215","2016","0",
"6216","1988","601160432.7",
"6217","2013","563.3187",
"6218","2011","34248.3",
"6219","2019","85420051.108562",
"6220","1980","0",
"6221","1999","1",
"6222","1981","0",
"6223","2020","63934472.52225",
"6224","2007","0",
"6225","1990","6232.13",
"6226","2012","324226544.04193",
"6227","1997","17.317",
"6228","2013","478.3475623",
"6229","1988","24.852829",
"6230","1997","2460822.4",
"6231","1999","5.024188",
"6232","1974","28.748068",
"6233","2008","42658492.333",
"6234","1990","0",
"6235","2022","5619525.1835148",
"6236","1995","183434.670038",
"6237","2003","21658970.51247",
"6238","1971","4.1",
"6239","1994","11.13",
"6240","2013","26.46",
"6241","1999","18483.98483789",
"6242","2003","731.919055378",
"6243","1998","35069.309851",
"6244","1986","517.64513",
"6245","2004","6.590605642",
"6246","1986","630619.03668895",
"6247","2025","0",
"6248","1973","25694.7545",
"6249","1992","8305823.1589",
"6250","2025","170058156.1443",
"6251","1986","115",
"6252","1994","410175.1433",
"6253","2021","117.33373611",
"6254","2016","2402652",
"6255","1991","9444709",
"6256","1976","0",
"6257","1976","332370860.09318",
"6258","2001","250055.17902651",
"6259","2017","711525.05",
"6260","1984","430472.24253683",
"6261","1996","396880203.2",
"6262","2002","2.0849171",
"6263","2005","1052676.83",
"6264","1988","5538.5053517",
"6265","2008","493",
"6266","1988","469",
"6267","1975","374625622.4262",
"6268","1981","6892.86",
"6269","1981","15381.47",
"6270","2008","49.6903376",
"6271","1997","227705.632434",
"6272","1970","1405591.132383",
"6273","2013","1.122090323",
"6274","2018","331313915.2452",
"6275","1989","1103.88721",
"6276","2004","31.64968235",
"6277","1972","153",
"6278","2008","218757.97627",
"6279","2011","168985.6",
"6280","2009","0",
"6281","2013","2.2",
"6282","2002","16.5",
"6283","1973","2571.013533",
"6284","1984","51164.8",
"6285","1984","11550.427879",
"6286","1992","11823.213084",
"6287","2010","158.1",
"6288","1992","8825915.49",
"6289","1989","412704886",
"6290","1988","10476.23411085",
"6291","1985","96",
"6292","1972","29745206.676745",
"6293","1998","262736549.4",
"6294","1980","5952.6785597",
"6295","1992","0",
"6296","2013","10624136",
"6297","2002","7.68",
"6298","1976","38586840.41794",
"6299","2001","8636.4655",
"6300","1989","529.086063",
"6301","1990","0",
"6302","2008","2426.5796",
"6303","2020","430444.01420228",
"6304","1991","0.1",
"6305","2009","382498916.4644",
"6306","2016","371.2",
"6307","2002","0.843",
"6308","2008","62.12385",
"6309","2000","1025830",
"6310","2022","795044341.65",
"6311","2007","0",
"6312","2012","6.734",
"6313","2016","92.7862643",
"6314","1972","18.44489",
"6315","1976","0",
"6316","2003","453.321045",
"6317","1973","39073.82464122",
"6318","1995","11.90432863",
"6319","2020","286.87529",
"6320","1993","396767.718",
"6321","2001","144125446",
"6322","1991","16473557.51314",
"6323","1977","698016641.86",
"6324","2012","2.43220711",
"6325","2007","31586.6",
"6326","2007","6689.021759408",
"6327","1997","678.8495",
"6328","2023","53.26",
"6329","2023","6.12837",
"6330","1981","79.17",
"6331","2022","9667700.243671",
"6332","2008","51.56",
"6333","2023","1642.9722",
"6334","2007","45049603.799",
"6335","1996","97.2244912",
"6336","1976","13375278.455955",
"6337","1993","9656118",
"6338","1979","0",
"6339","1999","35",
"6340","1987","1859191.2091305",
"6341","2020","357.4252059",
"6342","1988","15482529.120416",
"6343","2000","696.84",
"6344","2019","2",
"6345","2020","7.792",
"6346","2014","259961.32272101",
"6347","1977","7.39146622",
"6348","2010","131053485.3851",
"6349","2025","3043.01075496",
"6350","1994","732.3",
"6351","2013","54.6",
"6352","1979","2.2595",
"6353","2003","79.7624276",
"6354","2002","69640690.236432",
"6355","1990","1843447.4323",
"6356","2013","2.73111",
"6357","2003","123.153981",
"6358","2006","0",
"6359","2006","437.458449",
"6360","1988","16.03366",
"6361","1992","64544096.2",
"6362","2021","0",
"6363","1989","483465",
"6364","1992","432290029",
"6365","1993","58021149.926881",
"6366","1973","3319866.25916",
"6367","2022","418.33914372",
"6368","2009","78.52",
"6369","2000","575747",
"6370","1992","472.745",
"6371","1996","166790306.87852",
"6372","1982","30770511.446479",
"6373","2002","500906397",
"6374","2015","50258.40009",
"6375","2006","0",
"6376","1972","10066.290939",
"6377","2015","194.2885807",
"6378","2010","1459.8",
"6379","2016","22608457.55",
"6380","1992","38646481",
"6381","1977","0.9214521",
"6382","2012","2353095.7269022",
"6383","1970","2.23677014",
"6384","2015","1626033.5127",
"6385","1992","30.0019",
"6386","2023","67.355",
"6387","1981","549384.42858611",
"6388","1996","0",
"6389","1974","359.5775151",
"6390","1994","522800465.0107",
"6391","2020","360148198",
"6392","1972","5.821",
"6393","1984","5931",
"6394","1973","1321549",
"6395","2004","217558",
"6396","1988","1.2222307",
"6397","1988","477797048.0553",
"6398","2025","2.23704279",
"6399","2025","240.51",
"6400","1990","15315624.9822",
"6401","2006","124451.0750634",
"6402","2014","64630.987",
"6403","2020","74.2122055",
"6404","1996","4.8",
"6405","1973","513.24117435",
"6406","2019","17.75048",
"6407","1995","0",
"6408","2013","66.93",
"6409","1995","7689920.5988",
"6410","2003","4.84181",
"6411","1989","1391.6449359",
"6412","2011","0",
"6413","2004","319.91009172",
"6414","2021","23",
"6415","1979","472957.86",
"6416","1973","1.043",
"6417","1976","14.752825",
"6418","1989","1498.4",
"6419","1980","2.9931868",
"6420","2024","3194.1",
"6421","1995","534530235",
"6422","2021","34171536.93",
"6423","2005","1.10336526",
"6424","2022","38537753.20944",
"6425","2022","27568.80536",
"6426","1970","304.1952",
"6427","1991","390.783",
"6428","2006","1.148",
"6429","1991","0",
"6430","1983","428.57",
"6431","1988","3.203",
"6432","1976","955463.0340383",
"6433","1978","0",
"6434","2023","27735311.712",
"6435","1973","10572",
"6436","1979","0",
"6437","1993","2659.3",
"6438","1983","44586101.59758",
"6439","2017","7060692.8276",
"6440","1984","121187.9",
"6441","2001","366352.92900252",
"6442","2022","0",
"6443","1989","3134.8117",
"6444","1981","726.18363",
"6445","1976","51605972.329441",
"6446","2011","14.16863793",
"6447","2011","1794.884",
"6448","1995","2301.9",
"6449","1999","2.11509",
"6450","2002","479712055.8357",
"6451","1973","34750.27861814",
