"Year","Campus","Degrees",
"2005","6618","5",
"2005","6637","0",
"2005","6711","0",
"2005","6716","1",
"2005","6733","2",
"2005","6877","7",
"2005","6973","0",
"2005","7029","5",
"2005","7153","8",
"2005","7173","7",
"2005","7339","4",
"2005","7504","8",
"2005","7534","4",
"2005","7644","8",
"2005","7689","8",
"2005","7872","6",
"2005","8044","0",
"2005","8050","8",
"2005","8144","5",
"2005","8340","4",
"2005","8341","6",
"2005","8567","3",
"2005","8588","7",
"2005","8688","4",
"2005","8805","4",
"2005","8882","9",
"2005","8924","3",
"2005","8957","1",
"2005","9049","4",
"2005","9051","1",
"2005","9093","1",
"2005","9124","1",
"2005","9300","5",
"2005","9340","8",
"2005","9409","2",
"2005","9477","7",
"2005","9511","6",
"2005","9530","1",
"2005","9538","6",
"2005","9630","4",
"2005","9701","7",
"2005","9713","5",
"2005","9779","9",
"2005","9799","8",
"2005","9800","3",
"2005","9810","3",
"2005","9832","0",
"2005","9848","7",
"2005","9866","4",
"2005","9895","2",
"2005","9956","8",
"2006","5","6",
"2006","29","6",
"2006","38","0",
"2006","128","4",
"2006","145","1",
"2006","320","1",
"2006","426","9",
"2006","433","0",
"2006","471","4",
"2006","524","3",
"2006","584","4",
"2006","634","7",
"2006","712","9",
"2006","756","0",
"2006","793","9",
"2006","822","0",
"2006","830","5",
"2006","841","1",
"2006","874","4",
"2006","912","4",
"2006","976","2",
"2006","997","3",
"2006","1071","9",
"2006","1151","5",
"2006","1161","7",
"2006","1256","8",
"2006","1356","6",
"2006","1357","2",
"2006","1380","0",
"2006","1410","2",
"2006","1452","8",
"2006","1578","6",
"2006","1579","0",
"2006","1618","0",
"2006","1622","0",
"2006","1690","4",
"2006","1737","8",
"2006","1871","9",
"2006","1891","9",
"2006","1902","3",
"2006","1924","6",
"2006","2028","3",
"2006","2066","2",
"2006","2121","6",
"2006","2160","8",
"2006","2167","8",
"2006","2188","3",
"2006","2322","8",
"2006","2331","5",
"2006","2441","3",
"2006","2556","5",
"2006","2583","9",
"2006","2584","0",
"2006","2655","8",
"2006","2667","9",
"2006","2748","0",
"2006","2823","6",
"2006","2842","0",
"2006","2912","2",
"2006","3070","2",
"2006","3115","8",
"2006","3217","8",
"2006","3255","8",
"2006","3276","1",
"2006","3288","1",
"2006","3294","1",
"2006","3337","0",
"2006","3344","1",
"2006","3399","0",
"2006","3415","4",
"2006","3434","5",
"2006","3544","2",
"2006","3621","9",
"2006","3729","6",
"2006","3775","2",
"2006","3797","3",
"2006","3899","4",
"2006","3951","6",
"2006","4030","1",
"2006","4041","9",
"2006","4185","2",
"2006","4347","7",
"2006","4396","8",
"2006","4490","6",
"2006","4514","7",
"2006","4568","1",
"2006","4585","1",
"2006","4603","4",
"2006","4643","0",
"2006","4699","3",
"2006","4718","2",
"2006","4766","6",
"2006","4768","1",
"2006","4769","7",
"2006","4783","0",
"2006","4802","8",
"2006","4875","6",
"2006","4979","8",
"2006","5053","0",
"2006","5193","5",
"2006","5209","8",
"2006","5244","6",
"2006","5374","0",
"2006","5495","0",
"2006","5778","5",
"2006","5867","2",
"2006","5892","3",
"2006","5964","5",
"2006","6035","9",
"2006","6041","6",
"2006","6047","2",
"2006","6108","4",
"2006","6112","3",
"2006","6271","0",
"2006","6345","4",
"2006","6435","8",
"2006","6459","0",
"2006","6512","3",
"2006","6517","9",
"2006","6601","6",
"2006","6608","6",
"2006","6627","3",
"2006","6672","0",
"2006","6694","4",
"2006","6767","3",
"2006","6857","8",
"2006","6881","5",
"2006","6937","0",
"2006","6987","6",
"2006","7203","0",
"2006","7224","2",
"2006","7257","5",
"2006","7381","2",
"2006","7412","7",
"2006","7416","6",
"2006","7439","8",
"2006","7440","8",
"2006","7502","3",
"2006","7581","4",
"2006","7738","4",
"2006","7822","9",
"2006","7861","1",
"2006","7953","2",
"2006","7954","9",
"2006","7968","7",
"2006","8001","0",
"2006","8057","1",
"2006","8121","6",
"2006","8160","8",
"2006","8165","1",
"2006","8221","1",
"2006","8226","7",
"2006","8269","6",
"2006","8292","1",
"2006","8437","3",
"2006","8480","8",
"2006","8556","6",
"2006","8602","4",
"2006","8754","9",
"2006","8755","6",
"2006","8823","1",
"2006","8829","6",
"2006","8868","4",
"2006","8943","9",
"2006","8995","9",
"2006","9040","9",
"2006","9091","8",
"2006","9158","8",
"2006","9183","3",
"2006","9221","6",
"2006","9420","7",
"2006","9432","8",
"2006","9442","2",
"2006","9443","0",
"2006","9444","0",
"2006","9497","4",
"2006","9579","5",
"2006","9622","0",
"2006","9628","8",
"2006","9633","8",
"2006","9695","3",
"2006","9844","9",
"2006","9881","1",
"2006","9890","1",
"2006","9949","6",
"2007","48","5",
"2007","112","5",
"2007","208","8",
"2007","215","4",
"2007","304","0",
"2007","321","4",
"2007","411","1",
"2007","474","3",
"2007","517","7",
"2007","558","0",
"2007","630","4",
"2007","667","4",
"2007","827","3",
"2007","852","5",
"2007","870","1",
"2007","899","1",
"2007","940","6",
"2007","1060","6",
"2007","1074","4",
"2007","1314","3",
"2007","1320","2",
"2007","1408","7",
"2007","1468","2",
"2007","1471","5",
"2007","1490","2",
"2007","1533","7",
"2007","1605","0",
"2007","1754","1",
"2007","1773","8",
"2007","1882","9",
"2007","1943","0",
"2007","2042","4",
"2007","2119","2",
"2007","2248","6",
"2007","2272","5",
"2007","2320","9",
"2007","2354","8",
"2007","2361","1",
"2007","2442","9",
"2007","2446","4",
"2007","2449","5",
"2007","2453","3",
"2007","2458","5",
"2007","2499","3",
"2007","2510","0",
"2007","2645","2",
"2007","2734","7",
"2007","2765","1",
"2007","2953","5",
"2007","3053","1",
"2007","3076","8",
"2007","3215","1",
"2007","3342","0",
"2007","3486","5",
"2007","3555","0",
"2007","3685","2",
"2007","3724","0",
"2007","3875","6",
"2007","3943","3",
"2007","4000","0",
"2007","4011","5",
"2007","4128","4",
"2007","4188","8",
"2007","4197","7",
"2007","4254","6",
"2007","4277","4",
"2007","4509","5",
"2007","4599","3",
"2007","4782","1",
"2007","4858","4",
"2007","4918","9",
"2007","5012","1",
"2007","5027","1",
"2007","5076","2",
"2007","5120","4",
"2007","5149","6",
"2007","5207","4",
"2007","5237","9",
"2007","5257","6",
"2007","5397","8",
"2007","5400","8",
"2007","5449","0",
"2007","5510","1",
"2007","5535","5",
"2007","5630","4",
"2007","5652","1",
"2007","5715","0",
"2007","5773","7",
"2007","5885","0",
"2007","5961","0",
"2007","5982","7",
"2007","5990","3",
"2007","6005","0",
"2007","6103","4",
"2007","6130","4",
"2007","6357","0",
"2007","6450","6",
"2007","6518","9",
"2007","6594","8",
"2007","6616","0",
"2007","6625","4",
"2007","6825","1",
"2007","6834","4",
"2007","6849","8",
"2007","6856","4",
"2007","6876","3",
"2007","6902","6",
"2007","6925","7",
"2007","6972","2",
"2007","7017","9",
"2007","7097","6",
"2007","7118","1",
"2007","7207","8",
"2007","7306","5",
"2007","7316","1",
"2007","7430","2",
"2007","7553","2",
"2007","7706","5",
"2007","7711","1",
"2007","7726","8",
"2007","7758","1",
"2007","7769","8",
"2007","7777","1",
"2007","7863","7",
"2007","7918","4",
"2007","7973","8",
"2007","8032","4",
"2007","8187","3",
"2007","8258","6",
"2007","8344","0",
"2007","8379","4",
"2007","8395","4",
"2007","8422","4",
"2007","8461","6",
"2007","8596","4",
"2007","8649","2",
"2007","8668","0",
"2007","8692","9",
"2007","8733","6",
"2007","8783","0",
"2007","8859","4",
"2007","9003","0",
"2007","9008","0",
"2007","9023","0",
"2007","9134","1",
"2007","9149","0",
"2007","9156","1",
"2007","9175","6",
"2007","9208","9",
"2007","9239","1",
"2007","9285","8",
"2007","9334","5",
"2007","9344","1",
"2007","9494","9",
"2007","9570","7",
"2007","9783","2",
"2007","9816","3",
"2007","9859","0",
"2007","9885","4",
"2007","9932","6",
"2008","35","0",
"2008","86","2",
"2008","103","4",
"2008","184","8",
"2008","186","8",
"2008","205","0",
"2008","258","8",
"2008","292","1",
"2008","382","7",
"2008","555","4",
"2008","556","1",
"2008","698","7",
"2008","707","7",
"2008","738","1",
"2008","831","8",
"2008","954","0",
"2008","970","3",
"2008","1105","6",
"2008","1137","0",
"2008","1168","3",
"2008","1208","8",
"2008","1299","5",
"2008","1307","5",
"2008","1391","9",
"2008","1393","5",
"2008","1394","0",
"2008","1531","1",
"2008","1537","1",
"2008","1568","7",
"2008","1748","3",
"2008","1820","2",
"2008","1880","0",
"2008","1886","2",
"2008","1927","6",
"2008","1959","6",
"2008","1978","9",
"2008","1985","4",
"2008","2033","6",
"2008","2101","1",
"2008","2124","3",
"2008","2147","8",
"2008","2163","4",
"2008","2164","3",
"2008","2183","6",
"2008","2206","9",
"2008","2224","0",
"2008","2273","7",
"2008","2329","1",
"2008","2356","6",
"2008","2391","7",
"2008","2413","3",
"2008","2427","8",
"2008","2478","9",
"2008","2540","9",
"2008","2541","9",
"2008","2601","3",
"2008","2623","8",
"2008","2625","2",
"2008","2643","5",
"2008","2683","5",
"2008","2696","9",
"2008","2718","1",
"2008","2724","1",
"2008","2776","8",
"2008","2821","1",
"2008","2851","8",
"2008","2857","7",
"2008","2903","1",
"2008","2923","3",
"2008","2929","6",
"2008","2957","2",
"2008","2974","1",
"2008","3012","8",
"2008","3072","3",
"2008","3088","6",
"2008","3090","8",
"2008","3134","8",
"2008","3147","8",
"2008","3224","6",
"2008","3371","7",
"2008","3455","5",
"2008","3507","6",
"2008","3510","7",
"2008","3589","8",
"2008","3680","2",
"2008","3733","7",
"2008","3791","3",
"2008","3815","2",
"2008","3925","0",
"2008","3931","0",
"2008","3962","1",
"2008","3971","4",
"2008","3977","4",
"2008","4117","6",
"2008","4122","4",
"2008","4191","5",
"2008","4227","4",
"2008","4242","4",
"2008","4260","2",
"2008","4288","3",
"2008","4293","6",
"2008","4309","4",
"2008","4323","7",
"2008","4379","5",
"2008","4428","7",
"2008","4516","2",
"2008","4579","4",
"2008","4620","0",
"2008","4748","5",
"2008","4811","4",
"2008","4978","0",
"2008","4999","2",
"2008","5025","5",
"2008","5093","7",
"2008","5117","4",
"2008","5121","3",
"2008","5294","6",
"2008","5386","0",
"2008","5457","2",
"2008","5538","0",
"2008","5643","1",
"2008","5771","0",
"2008","5817","2",
"2008","5829","4",
"2008","5877","9",
"2008","5883","5",
"2008","5911","0",
"2008","6000","7",
"2008","6024","8",
"2008","6137","7",
"2008","6149","6",
"2008","6171","0",
"2008","6178","4",
"2008","6314","7",
"2008","6336","7",
"2008","6377","4",
"2008","6389","9",
"2008","6475","1",
"2008","6483","8",
"2008","6545","5",
"2008","6642","1",
"2008","6724","2",
"2008","6888","6",
"2008","6985","0",
"2008","6986","5",
"2008","6988","4",
"2008","7010","4",
"2008","7106","5",
"2008","7114","6",
"2008","7282","9",
"2008","7312","1",
"2008","7333","0",
"2008","7341","3",
"2008","7348","2",
"2008","7410","6",
"2008","7434","3",
"2008","7445","2",
"2008","7478","8",
"2008","7526","3",
"2008","7543","8",
"2008","7605","9",
"2008","7679","6",
"2008","7686","5",
"2008","7782","0",
"2008","7839","4",
"2008","7846","3",
"2008","7888","2",
"2008","7931","7",
"2008","7941","2",
"2008","7967","7",
"2008","8166","9",
"2008","8225","1",
"2008","8233","8",
"2008","8265","7",
"2008","8288","9",
"2008","8289","6",
"2008","8328","7",
"2008","8353","2",
"2008","8370","8",
"2008","8460","0",
"2008","8473","6",
"2008","8509","1",
"2008","8512","7",
"2008","8524","7",
"2008","8555","2",
"2008","8629","5",
"2008","8690","7",
"2008","8716","3",
"2008","8736","0",
"2008","8763","1",
"2008","8786","3",
"2008","8840","9",
"2008","8888","8",
"2008","8900","0",
"2008","9030","7",
"2008","9077","6",
"2008","9167","2",
"2008","9234","8",
"2008","9301","9",
"2008","9333","3",
"2008","9374","5",
"2008","9400","0",
"2008","9413","2",
"2008","9474","5",
"2008","9541","6",
"2008","9588","2",
"2008","9617","5",
"2008","9650","1",
"2008","9654","8",
"2008","9663","4",
"2008","9672","0",
"2008","9699","3",
"2008","9943","0",
"2008","9947","9",
"2008","9954","1",
"2009","118","2",
"2009","123","0",
"2009","203","6",
"2009","336","1",
"2009","370","3",
"2009","439","2",
"2009","458","8",
"2009","563","1",
"2009","599","8",
"2009","629","5",
"2009","854","1",
"2009","1091","3",
"2009","1129","0",
"2009","1133","0",
"2009","1214","0",
"2009","1233","7",
"2009","1273","1",
"2009","1317","3",
"2009","1395","3",
"2009","1404","0",
"2009","1502","5",
"2009","1516","4",
"2009","1553","0",
"2009","1564","1",
"2009","1642","0",
"2009","1661","4",
"2009","1663","3",
"2009","1665","9",
"2009","1711","8",
"2009","1717","0",
"2009","1833","1",
"2009","1888","2",
"2009","1892","3",
"2009","1901","2",
"2009","1975","9",
"2009","1977","9",
"2009","2032","2",
"2009","2049","8",
"2009","2058","0",
"2009","2077","2",
"2009","2088","6",
"2009","2090","2",
"2009","2141","5",
"2009","2196","7",
"2009","2237","3",
"2009","2268","3",
"2009","2492","1",
"2009","2512","2",
"2009","2554","1",
"2009","2631","4",
"2009","2728","3",
"2009","2731","4",
"2009","2749","0",
"2009","2760","9",
"2009","2780","1",
"2009","2787","7",
"2009","2805","8",
"2009","2875","5",
"2009","2922","3",
"2009","2960","0",
"2009","3334","4",
"2009","3389","1",
"2009","3403","6",
"2009","3515","2",
"2009","3647","1",
"2009","3718","5",
"2009","3743","9",
"2009","3751","0",
"2009","3782","4",
"2009","3811","0",
"2009","3856","5",
"2009","3941","5",
"2009","4013","9",
"2009","4019","0",
"2009","4060","4",
"2009","4134","0",
"2009","4135","6",
"2009","4160","8",
"2009","4164","0",
"2009","4243","6",
"2009","4279","4",
"2009","4322","7",
"2009","4405","5",
"2009","4468","5",
"2009","4517","3",
"2009","4530","4",
"2009","4736","6",
"2009","4747","8",
"2009","4812","6",
"2009","4848","8",
"2009","5021","4",
"2009","5051","3",
"2009","5448","9",
"2009","5477","6",
"2009","5487","5",
"2009","5517","6",
"2009","5521","9",
"2009","5530","3",
"2009","5542","6",
"2009","5644","9",
"2009","5700","2",
"2009","5846","4",
"2009","5869","7",
"2009","5905","6",
"2009","5914","2",
"2009","6090","1",
"2009","6094","6",
"2009","6154","8",
"2009","6155","0",
"2009","6199","2",
"2009","6216","6",
"2009","6229","8",
"2009","6284","5",
"2009","6308","2",
"2009","6361","3",
"2009","6414","1",
"2009","6486","0",
"2009","6539","4",
"2009","6543","7",
"2009","6559","5",
"2009","6646","6",
"2009","6660","1",
"2009","6843","5",
"2009","6889","0",
"2009","7117","2",
"2009","7119","3",
"2009","7210","7",
"2009","7228","1",
"2009","7242","4",
"2009","7427","6",
"2009","7475","0",
"2009","7482","9",
"2009","7496","7",
"2009","7503","8",
"2009","7574","6",
"2009","7657","9",
"2009","7680","6",
"2009","7816","7",
"2009","7882","8",
"2009","7895","8",
"2009","7908","5",
"2009","7940","2",
"2009","7946","6",
"2009","8019","6",
"2009","8025","0",
"2009","8069","1",
"2009","8072","7",
"2009","8094","5",
"2009","8115","5",
"2009","8118","6",
"2009","8219","3",
"2009","8255","1",
"2009","8261","7",
"2009","8302","1",
"2009","8373","3",
"2009","8432","2",
"2009","8513","2",
"2009","8529","3",
"2009","8586","6",
"2009","8717","4",
"2009","8739","8",
"2009","8814","0",
"2009","8820","9",
"2009","8841","5",
"2009","8885","6",
"2009","8891","0",
"2009","8932","7",
"2009","9081","0",
"2009","9169","6",
"2009","9226","7",
"2009","9311","6",
"2009","9339","4",
"2009","9347","0",
"2009","9393","1",
"2009","9422","6",
"2009","9430","7",
"2009","9549","8",
"2009","9581","6",
"2009","9733","1",
"2009","9734","7",
"2009","9813","6",
"2009","9853","3",
"2009","9899","8",
"2009","9928","6",
"2010","7","6",
"2010","66","2",
"2010","100","8",
"2010","134","0",
"2010","299","5",
"2010","339","2",
"2010","538","6",
"2010","564","7",
"2010","647","8",
"2010","661","7",
"2010","717","6",
"2010","723","3",
"2010","836","7",
"2010","900","5",
"2010","916","4",
"2010","938","3",
"2010","960","9",
"2010","999","4",
"2010","1044","4",
"2010","1142","3",
"2010","1144","8",
"2010","1213","4",
"2010","1245","3",
"2010","1346","5",
"2010","1359","2",
"2010","1432","3",
"2010","1487","1",
"2010","1560","6",
"2010","1645","3",
"2010","1684","7",
"2010","1784","7",
"2010","1857","5",
"2010","2017","8",
"2010","2075","9",
"2010","2155","3",
"2010","2218","0",
"2010","2400","5",
"2010","2409","1",
"2010","2416","7",
"2010","2697","9",
"2010","2853","6",
"2010","2888","4",
"2010","2893","5",
"2010","2962","8",
"2010","2982","5",
"2010","3001","9",
"2010","3006","5",
"2010","3021","9",
"2010","3034","5",
"2010","3049","2",
"2010","3080","0",
"2010","3084","9",
"2010","3118","8",
"2010","3175","7",
"2010","3176","8",
"2010","3300","9",
"2010","3373","7",
"2010","3397","1",
"2010","3462","3",
"2010","3537","5",
"2010","3686","4",
"2010","3711","8",
"2010","3717","8",
"2010","3762","3",
"2010","4267","7",
"2010","4409","7",
"2010","4427","6",
"2010","4434","9",
"2010","4486","5",
"2010","4662","6",
"2010","4676","4",
"2010","4758","8",
"2010","4785","9",
"2010","4924","7",
"2010","4971","8",
"2010","5029","7",
"2010","5072","2",
"2010","5140","5",
"2010","5272","0",
"2010","5304","4",
"2010","5344","6",
"2010","5485","3",
"2010","5488","6",
"2010","5506","4",
"2010","5572","1",
"2010","5667","8",
"2010","5671","4",
"2010","5694","8",
"2010","5952","8",
"2010","6183","4",
"2010","6203","7",
"2010","6277","1",
"2010","6305","6",
"2010","6494","7",
"2010","6565","1",
"2010","6631","9",
"2010","6916","2",
"2010","6941","0",
"2010","6953","1",
"2010","6966","1",
"2010","7018","3",
"2010","7037","1",
"2010","7067","1",
"2010","7109","8",
"2010","7124","2",
"2010","7140","3",
"2010","7144","5",
"2010","7171","4",
"2010","7200","4",
"2010","7269","0",
"2010","7521","8",
"2010","7522","2",
"2010","7562","3",
"2010","7603","2",
"2010","7745","6",
"2010","7817","2",
"2010","7831","7",
"2010","8043","8",
"2010","8178","8",
"2010","8199","8",
"2010","8211","5",
"2010","8217","4",
"2010","8263","8",
"2010","8301","5",
"2010","8392","4",
"2010","8436","1",
"2010","8445","6",
"2010","8564","7",
"2010","8579","4",
"2010","8581","3",
"2010","8589","4",
"2010","8663","7",
"2010","8752","0",
"2010","8774","3",
"2010","8816","9",
"2010","8876","2",
"2010","9119","3",
"2010","9152","9",
"2010","9295","2",
"2010","9397","2",
"2010","9427","3",
"2010","9429","0",
"2010","9441","3",
"2010","9500","3",
"2010","9532","2",
"2010","9558","2",
"2010","9566","5",
"2010","9582","8",
"2010","9664","3",
"2010","9684","4",
"2010","9803","3",
"2010","9891","0",
"2010","9942","0",
"2011","9","3",
"2011","74","7",
"2011","136","2",
"2011","161","8",
"2011","168","0",
"2011","179","1",
"2011","189","8",
"2011","234","3",
"2011","239","6",
"2011","248","1",
"2011","287","7",
"2011","327","4",
"2011","346","4",
"2011","390","2",
"2011","393","9",
"2011","394","5",
"2011","409","0",
"2011","481","5",
"2011","585","9",
"2011","598","0",
"2011","635","4",
"2011","642","2",
"2011","754","7",
